#Date: 2021-04-17 20:20:36
#Version: 1.0
#Software: Highwinds Software
#Fields: date	time	cs-method	c-ip	cs-version	cs-referrer	cs-user-agent	filesize	cs-bytes	sc-bytes	s-ip	time-taken	sc-status	cs-uri-query	cs-uri-stem	x-byte-range	comment
2021-04-17	20:20:36	GET	143.244.61.0	https	-	stream-tester/v0.9.38	331444	467	332557	151.139.13.113	0.028	200	-	/hls/video+fiolz5txbwy3smsr/3_1/6100266_6101866.ts	-	-
2021-04-17	20:20:37	GET	143.244.61.0	https	-	stream-tester/v0.9.38	99828	467	100941	151.139.45.165	0.037	200	-	/hls/video+xa4w4yxjzj4bueh7/5_1/3815863_3817463.ts	-	-
2021-04-17	20:20:37	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	209.197.21.50	0.013	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:37	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.13.143	0.013	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:37	GET	143.244.61.0	https	-	stream-tester/v0.9.38	388596	467	389709	209.197.21.64	0.036	200	-	/hls/video+xa4w4yxjzj4bueh7/3_1/3815863_3817463.ts	-	-
2021-04-17	20:20:37	GET	143.244.61.0	https	-	stream-tester/v0.9.38	463796	467	464909	151.139.45.161	0.033	200	-	/hls/video+xa4w4yxjzj4bueh7/2_1/3815863_3817463.ts	-	-
2021-04-17	20:20:37	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.45.142	0.015	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:37	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.45.134	0.014	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:37	GET	143.244.61.0	https	-	stream-tester/v0.9.38	367540	467	368653	151.139.13.113	0.035	200	-	/hls/video+xa4w4yxjzj4bueh7/0_1/3819063_3820663.ts	-	-
2021-04-17	20:20:37	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.13.111	0.006	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:37	GET	143.244.61.0	https	-	stream-tester/v0.9.38	672	449	1316	151.139.45.173	0.013	200	-	/hls/fiolz5txbwy3smsr/index.m3u8	-	-
2021-04-17	20:20:38	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.45.142	0.014	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:38	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.134	0.013	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:38	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.13.111	0.005	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:38	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	209.197.21.50	0.004	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:38	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	209.197.21.50	0.014	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:38	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.143	0.005	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:38	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.13.143	0.013	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:38	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.45.134	0.014	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:38	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.111	0.014	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:38	GET	143.244.61.0	https	-	stream-tester/v0.9.38	672	449	1316	151.139.45.173	0.006	200	-	/hls/fiolz5txbwy3smsr/index.m3u8	-	-
2021-04-17	20:20:39	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.45.142	0.007	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:39	GET	143.244.61.0	https	-	stream-tester/v0.9.38	334452	467	335565	151.139.13.111	0.028	200	-	/hls/video+xa4w4yxjzj4bueh7/3_1/3817463_3819063.ts	-	-
2021-04-17	20:20:39	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.13.111	0.007	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:39	GET	143.244.61.0	https	-	stream-tester/v0.9.38	457780	467	458893	209.197.21.44	0.035	200	-	/hls/video+xa4w4yxjzj4bueh7/0_1/3820663_3822263.ts	-	-
2021-04-17	20:20:39	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.45.142	0.012	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:39	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.45.134	0.010	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:39	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	209.197.21.50	0.014	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:39	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.13.143	0.015	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:40	GET	143.244.61.0	https	-	stream-tester/v0.9.38	102836	467	103949	151.139.45.144	0.028	200	-	/hls/video+fiolz5txbwy3smsr/5_1/6103466_6105066.ts	-	-
2021-04-17	20:20:40	GET	143.244.61.0	https	-	stream-tester/v0.9.38	884916	467	886029	151.139.13.159	0.028	200	-	/hls/video+fiolz5txbwy3smsr/0_1/6106666_6108266.ts	-	-
2021-04-17	20:20:40	GET	143.244.61.0	https	-	stream-tester/v0.9.38	672	449	1316	151.139.45.173	0.012	200	-	/hls/fiolz5txbwy3smsr/index.m3u8	-	-
2021-04-17	20:20:40	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	209.197.21.50	0.014	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:40	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.13.143	0.012	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:40	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.45.142	0.024	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:40	GET	143.244.61.0	https	-	stream-tester/v0.9.38	196084	467	197197	151.139.45.213	0.036	200	-	/hls/video+xa4w4yxjzj4bueh7/4_1/3819063_3820663.ts	-	-
2021-04-17	20:20:40	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.45.134	0.014	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:40	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.13.111	0.012	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:41	GET	143.244.61.0	https	-	stream-tester/v0.9.38	672	449	1316	151.139.45.173	0.014	200	-	/hls/fiolz5txbwy3smsr/index.m3u8	-	-
2021-04-17	20:20:41	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	209.197.21.50	0.012	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:41	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.143	0.017	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:41	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.45.142	0.014	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:41	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.134	0.015	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:41	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.111	0.012	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:41	GET	143.244.61.0	https	-	stream-tester/v0.9.38	232180	467	233293	151.139.13.187	0.036	200	-	/hls/video+fiolz5txbwy3smsr/2_1/6105066_6106666.ts	-	-
2021-04-17	20:20:41	GET	143.244.61.0	https	-	stream-tester/v0.9.38	202100	467	203213	151.139.45.136	0.049	200	-	/hls/video+fiolz5txbwy3smsr/4_1/6105066_6106666.ts	-	-
2021-04-17	20:20:41	GET	143.244.61.0	https	-	stream-tester/v0.9.38	373556	467	374669	151.139.45.136	0.045	200	-	/hls/video+xa4w4yxjzj4bueh7/3_1/3820663_3822263.ts	-	-
2021-04-17	20:20:41	GET	143.244.61.0	https	-	stream-tester/v0.9.38	304372	467	305485	209.197.21.38	0.035	200	-	/hls/video+xa4w4yxjzj4bueh7/2_1/3820663_3822263.ts	-	-
2021-04-17	20:20:42	GET	143.244.61.0	https	-	stream-tester/v0.9.38	96820	467	97933	151.139.45.146	0.044	200	-	/hls/video+fiolz5txbwy3smsr/5_1/6105066_6106666.ts	-	-
2021-04-17	20:20:42	GET	143.244.61.0	https	-	stream-tester/v0.9.38	672	449	1316	151.139.45.173	0.006	200	-	/hls/fiolz5txbwy3smsr/index.m3u8	-	-
2021-04-17	20:20:42	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	209.197.21.50	0.013	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:42	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	209.197.21.50	0.013	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:42	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.143	0.012	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:42	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.143	0.005	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:42	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.45.142	0.012	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:42	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.134	0.007	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:42	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.13.111	0.006	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:43	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.142	0.014	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:43	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	151.139.45.134	0.014	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:43	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.111	0.014	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:43	GET	143.244.61.0	https	-	stream-tester/v0.9.38	433716	467	434829	151.139.13.183	0.029	200	-	/hls/video+fiolz5txbwy3smsr/2_1/6106666_6108266.ts	-	-
2021-04-17	20:20:43	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	209.197.21.50	0.012	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:43	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	151.139.13.143	0.013	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:43	GET	143.244.61.0	https	-	stream-tester/v0.9.38	373556	467	374757	151.139.45.142	0.044	200	-	/hls/video+xa4w4yxjzj4bueh7/3_1/3822263_3823863.ts	-	-
2021-04-17	20:20:43	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.45.142	0.014	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:43	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.134	0.016	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:43	GET	143.244.61.0	https	-	stream-tester/v0.9.38	672	449	1316	151.139.45.173	0.006	200	-	/hls/fiolz5txbwy3smsr/index.m3u8	-	-
2021-04-17	20:20:44	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2861	453	3506	151.139.13.111	0.014	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:44	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	209.197.21.50	0.012	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:44	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.143	0.012	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:44	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.143	0.007	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:44	GET	143.244.61.0	https	-	stream-tester/v0.9.38	99828	467	100941	151.139.13.171	0.035	200	-	/hls/video+fiolz5txbwy3smsr/5_1/6108266_6109866.ts	-	-
2021-04-17	20:20:44	GET	143.244.61.0	https	-	stream-tester/v0.9.38	884916	467	886029	209.197.21.44	0.033	200	-	/hls/video+xa4w4yxjzj4bueh7/0_1/3825463_3827063.ts	-	-
2021-04-17	20:20:44	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.142	0.015	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:44	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.134	0.006	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:44	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.111	0.014	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:44	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	209.197.21.50	0.006	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:45	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.134	0.016	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:45	GET	143.244.61.0	https	-	stream-tester/v0.9.38	232180	467	233293	151.139.13.155	0.033	200	-	/hls/video+xa4w4yxjzj4bueh7/2_1/3823863_3825463.ts	-	-
2021-04-17	20:20:45	GET	143.244.61.0	https	-	stream-tester/v0.9.38	340468	467	341581	151.139.45.130	0.027	200	-	/hls/video+xa4w4yxjzj4bueh7/3_1/3823863_3825463.ts	-	-
2021-04-17	20:20:45	GET	143.244.61.0	https	-	stream-tester/v0.9.38	672	449	1316	151.139.45.173	0.054	200	-	/hls/fiolz5txbwy3smsr/index.m3u8	-	-
2021-04-17	20:20:45	GET	143.244.61.0	https	-	stream-tester/v0.9.38	382580	467	383693	151.139.13.139	0.037	200	-	/hls/video+fiolz5txbwy3smsr/3_1/6108266_6109866.ts	-	-
2021-04-17	20:20:45	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	209.197.21.50	0.006	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:45	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.143	0.006	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:45	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.142	0.015	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:45	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	151.139.45.134	0.014	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:45	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.111	0.012	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:46	GET	143.244.61.0	https	-	stream-tester/v0.9.38	343476	467	344589	209.197.21.52	0.037	200	-	/hls/video+fiolz5txbwy3smsr/3_1/6109866_6111466.ts	-	-
2021-04-17	20:20:46	GET	143.244.61.0	https	-	stream-tester/v0.9.38	99828	467	100941	151.139.13.97	0.035	200	-	/hls/video+fiolz5txbwy3smsr/5_1/6109866_6111466.ts	-	-
2021-04-17	20:20:46	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	151.139.13.143	0.012	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:46	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.143	0.005	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:46	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.142	0.009	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:46	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.134	0.012	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:46	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.111	0.015	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:46	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	209.197.21.50	0.006	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.142	0.014	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.111	0.006	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	514932	467	516045	209.197.21.42	0.037	200	-	/hls/video+fiolz5txbwy3smsr/0_1/6113066_6114666.ts	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	672	449	1316	151.139.45.173	0.014	200	-	/hls/fiolz5txbwy3smsr/index.m3u8	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	863860	467	864973	151.139.13.93	0.037	200	-	/hls/video+xa4w4yxjzj4bueh7/0_1/3828663_3830263.ts	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	361524	467	362637	151.139.13.93	0.029	200	-	/hls/video+fiolz5txbwy3smsr/3_1/6111466_6113066.ts	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	209.197.21.50	0.013	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.143	0.014	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	388596	467	389709	151.139.45.169	0.029	200	-	/hls/video+xa4w4yxjzj4bueh7/3_1/3825463_3827063.ts	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.142	0.016	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.134	0.014	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.111	0.012	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	214132	467	215245	151.139.13.141	0.050	200	-	/hls/video+fiolz5txbwy3smsr/4_1/6111466_6113066.ts	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	493876	467	494989	209.197.21.62	0.038	200	-	/hls/video+fiolz5txbwy3smsr/0_1/6114666_6116266.ts	-	-
2021-04-17	20:20:47	GET	143.244.61.0	https	-	stream-tester/v0.9.38	99828	467	100941	209.197.21.52	0.035	200	-	/hls/video+fiolz5txbwy3smsr/5_1/6111466_6113066.ts	-	-
2021-04-17	20:20:48	GET	143.244.61.0	https	-	stream-tester/v0.9.38	99828	467	100941	151.139.13.145	0.035	200	-	/hls/video+xa4w4yxjzj4bueh7/5_1/3827063_3828663.ts	-	-
2021-04-17	20:20:48	GET	143.244.61.0	https	-	stream-tester/v0.9.38	542004	467	543117	209.197.21.62	0.036	200	-	/hls/video+xa4w4yxjzj4bueh7/2_1/3827063_3828663.ts	-	-
2021-04-17	20:20:48	GET	143.244.61.0	https	-	stream-tester/v0.9.38	672	449	1316	151.139.45.173	0.014	200	-	/hls/fiolz5txbwy3smsr/index.m3u8	-	-
2021-04-17	20:20:48	GET	143.244.61.0	https	-	stream-tester/v0.9.38	226164	467	227277	151.139.45.165	0.027	200	-	/hls/video+xa4w4yxjzj4bueh7/4_1/3827063_3828663.ts	-	-
2021-04-17	20:20:48	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	209.197.21.50	0.006	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:48	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.143	0.013	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:48	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.134	0.006	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:48	GET	143.244.61.0	https	-	stream-tester/v0.9.38	382580	467	383693	151.139.45.154	0.027	200	-	/hls/video+xa4w4yxjzj4bueh7/3_1/3827063_3828663.ts	-	-
2021-04-17	20:20:49	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	151.139.45.134	0.006	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:49	GET	143.244.61.0	https	-	stream-tester/v0.9.38	217140	467	218253	151.139.45.134	0.037	200	-	/hls/video+fiolz5txbwy3smsr/4_1/6113066_6114666.ts	-	-
2021-04-17	20:20:49	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.111	0.014	200	-	/hls/xa4w4yxjzj4bueh7/2_1/index.m3u8	-	-
2021-04-17	20:20:49	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	209.197.21.50	0.005	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:49	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	209.197.21.50	0.013	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:49	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	151.139.13.143	0.006	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:49	GET	143.244.61.0	https	-	stream-tester/v0.9.38	102836	467	103949	151.139.13.89	0.041	200	-	/hls/video+fiolz5txbwy3smsr/5_1/6113066_6114666.ts	-	-
2021-04-17	20:20:49	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.142	0.013	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:50	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.134	0.015	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
2021-04-17	20:20:50	GET	143.244.61.0	https	-	stream-tester/v0.9.38	701428	467	702541	151.139.13.105	0.057	200	-	/hls/video+xa4w4yxjzj4bueh7/0_1/3830263_3831863.ts	-	-
2021-04-17	20:20:50	GET	143.244.61.0	https	-	stream-tester/v0.9.38	99828	467	100941	151.139.45.146	0.031	200	-	/hls/video+xa4w4yxjzj4bueh7/5_1/3828663_3830263.ts	-	-
2021-04-17	20:20:50	GET	143.244.61.0	https	-	stream-tester/v0.9.38	672	449	1316	151.139.45.173	0.047	200	-	/hls/fiolz5txbwy3smsr/index.m3u8	-	-
2021-04-17	20:20:50	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	209.197.21.50	0.007	200	-	/hls/fiolz5txbwy3smsr/0_1/index.m3u8	-	-
2021-04-17	20:20:50	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.13.143	0.005	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:50	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	151.139.13.143	0.006	200	-	/hls/fiolz5txbwy3smsr/5_1/index.m3u8	-	-
2021-04-17	20:20:50	GET	143.244.61.0	https	-	stream-tester/v0.9.38	202100	467	203213	151.139.13.143	0.036	200	-	/hls/video+xa4w4yxjzj4bueh7/4_1/3828663_3830263.ts	-	-
2021-04-17	20:20:50	GET	143.244.61.0	https	-	stream-tester/v0.9.38	343476	467	344589	151.139.13.177	0.035	200	-	/hls/video+xa4w4yxjzj4bueh7/3_1/3828663_3830263.ts	-	-
2021-04-17	20:20:50	GET	143.244.61.0	https	-	stream-tester/v0.9.38	2964	453	3609	151.139.45.142	0.012	200	-	/hls/xa4w4yxjzj4bueh7/4_1/index.m3u8	-	-
2021-04-17	20:20:50	GET	143.244.61.0	https	-	stream-tester/v0.9.38	430708	467	431821	151.139.45.142	0.044	200	-	/hls/video+fiolz5txbwy3smsr/2_1/6114666_6116266.ts	-	-
2021-04-17	20:20:50	GET	143.244.61.0	https	-	stream-tester/v0.9.38	3067	453	3712	151.139.45.134	0.015	200	-	/hls/fiolz5txbwy3smsr/2_1/index.m3u8	-	-
